,event_id,event_name,time_date,location,timezone,visiting_team,home_team
3794,9177696,Los Angeles Dodgers at Pittsburgh Pirates ,2015-08-07 23:05:00,PNC Park,EST,Los Angeles Dodgers,Pittsburgh Pirates 
3795,9177695,Arizona Diamondbacks at Pittsburgh Pirates ,2015-08-19 23:05:00,PNC Park,EST,Arizona Diamondbacks,Pittsburgh Pirates 
3796,9177694,Arizona Diamondbacks at Pittsburgh Pirates ,2015-08-18 23:05:00,PNC Park,EST,Arizona Diamondbacks,Pittsburgh Pirates 
3797,9177674,St Louis Cardinals at Pittsburgh Pirates ,2015-07-10 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3799,9176709,Pittsburgh Pirates at San Francisco Giants ,2015-06-03 19:45:00,AT&T Park,PST,Pittsburgh Pirates,San Francisco Giants 
3807,9159419,Pittsburgh Pirates at St Louis Cardinals ,2015-08-13 23:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3812,9177739,Colorado Rockies at Pittsburgh Pirates ,2015-08-28 23:05:00,PNC Park,EST,Colorado Rockies,Pittsburgh Pirates 
3814,9176708,Pittsburgh Pirates at San Francisco Giants ,2015-06-03 02:15:00,AT&T Park,PST,Pittsburgh Pirates,San Francisco Giants 
3821,9177697,Los Angeles Dodgers at Pittsburgh Pirates ,2015-08-08 23:05:00,PNC Park,EST,Los Angeles Dodgers,Pittsburgh Pirates 
3825,9176707,Pittsburgh Pirates at San Francisco Giants ,2015-06-02 02:15:00,AT&T Park,PST,Pittsburgh Pirates,San Francisco Giants 
3837,9176959,Pittsburgh Pirates at Los Angeles Dodgers ,2015-09-20 01:10:00,Dodger Stadium,PST,Pittsburgh Pirates,Los Angeles Dodgers 
3838,9177679,St Louis Cardinals at Pittsburgh Pirates ,2015-07-11 23:15:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3840,9176791,Pittsburgh Pirates at San Diego Padres ,2015-05-30 02:10:00,Petco Park,PST,Pittsburgh Pirates,San Diego Padres 
3841,9176796,Pittsburgh Pirates at San Diego Padres ,2015-05-31 20:00:00,Petco Park,PST,Pittsburgh Pirates,San Diego Padres 
3847,9177741,Colorado Rockies at Pittsburgh Pirates ,2015-08-30 17:35:00,PNC Park,EST,Colorado Rockies,Pittsburgh Pirates 
3848,9177740,Colorado Rockies at Pittsburgh Pirates ,2015-08-29 23:05:00,PNC Park,EST,Colorado Rockies,Pittsburgh Pirates 
3852,9177719,San Diego Padres at Pittsburgh Pirates ,2015-07-07 23:05:00,PNC Park,EST,San Diego Padres,Pittsburgh Pirates 
3853,9177718,San Diego Padres at Pittsburgh Pirates ,2015-07-06 23:05:00,PNC Park,EST,San Diego Padres,Pittsburgh Pirates 
3855,9177700,San Francisco Giants at Pittsburgh Pirates ,2015-08-21 23:05:00,PNC Park,EST,San Francisco Giants,Pittsburgh Pirates 
3856,9177701,San Francisco Giants at Pittsburgh Pirates ,2015-08-22 20:05:00,PNC Park,EST,San Francisco Giants,Pittsburgh Pirates 
3861,9177702,San Francisco Giants at Pittsburgh Pirates ,2015-08-23 17:35:00,PNC Park,EST,San Francisco Giants,Pittsburgh Pirates 
3866,9177720,San Diego Padres at Pittsburgh Pirates ,2015-07-08 23:05:00,PNC Park,EST,San Diego Padres,Pittsburgh Pirates 
3870,9176793,Pittsburgh Pirates at San Diego Padres ,2015-05-29 02:10:00,Petco Park,PST,Pittsburgh Pirates,San Diego Padres 
3871,9176794,Pittsburgh Pirates at San Diego Padres ,2015-05-31 02:10:00,Petco Park,PST,Pittsburgh Pirates,San Diego Padres 
3885,9177671,St Louis Cardinals at Pittsburgh Pirates ,2015-05-08 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3886,9177672,St Louis Cardinals at Pittsburgh Pirates ,2015-05-09 23:05:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3889,9176987,Pittsburgh Pirates at Colorado Rockies ,2015-09-24 19:10:00,Coors Field,MST,Pittsburgh Pirates,Colorado Rockies 
3892,9176986,Pittsburgh Pirates at Colorado Rockies ,2015-09-24 00:40:00,Coors Field,MST,Pittsburgh Pirates,Colorado Rockies 
3893,9177678,St Louis Cardinals at Pittsburgh Pirates ,2015-05-10 17:35:00,PNC Park,EST,St Louis Cardinals,Pittsburgh Pirates 
3894,9159416,Pittsburgh Pirates at St Louis Cardinals ,2015-08-12 00:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3895,9159418,Pittsburgh Pirates at St Louis Cardinals ,2015-08-13 00:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3897,9159282,Pittsburgh Pirates at St Louis Cardinals ,2015-05-02 00:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3898,9159283,Pittsburgh Pirates at St Louis Cardinals ,2015-05-02 18:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3899,9159284,Pittsburgh Pirates at St Louis Cardinals ,2015-05-03 18:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3901,9177246,Pittsburgh Pirates at Arizona Diamondbacks ,2015-04-25 01:40:00,Chase Field,MST,Pittsburgh Pirates,Arizona Diamondbacks 
3906,9159453,Pittsburgh Pirates at St Louis Cardinals ,2015-09-05 20:05:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3908,9176956,Pittsburgh Pirates at Los Angeles Dodgers ,2015-09-19 02:10:00,Dodger Stadium,PST,Pittsburgh Pirates,Los Angeles Dodgers 
3910,9176985,Pittsburgh Pirates at Colorado Rockies ,2015-09-23 00:40:00,Coors Field,MST,Pittsburgh Pirates,Colorado Rockies 
3911,9177247,Pittsburgh Pirates at Arizona Diamondbacks ,2015-04-26 00:10:00,Chase Field,MST,Pittsburgh Pirates,Arizona Diamondbacks 
3912,9177248,Pittsburgh Pirates at Arizona Diamondbacks ,2015-04-26 20:10:00,Chase Field,MST,Pittsburgh Pirates,Arizona Diamondbacks 
3914,9159451,Pittsburgh Pirates at St Louis Cardinals ,2015-09-05 00:15:00,Busch Stadium,CST,Pittsburgh Pirates,St Louis Cardinals 
3920,9176984,Pittsburgh Pirates at Colorado Rockies ,2015-09-22 00:40:00,Coors Field,MST,Pittsburgh Pirates,Colorado Rockies 
3921,9176970,Pittsburgh Pirates at Los Angeles Dodgers ,2015-09-20 20:10:00,Dodger Stadium,PST,Pittsburgh Pirates,Los Angeles Dodgers 
3933,9159408,Colorado Rockies at St Louis Cardinals ,2015-08-02 18:15:00,Busch Stadium,CST,Colorado Rockies,St Louis Cardinals 
3934,9159407,Colorado Rockies at St Louis Cardinals ,2015-08-01 00:15:00,Busch Stadium,CST,Colorado Rockies,St Louis Cardinals 
3935,9159406,Colorado Rockies at St Louis Cardinals ,2015-07-30 23:15:00,Busch Stadium,CST,Colorado Rockies,St Louis Cardinals 
3947,9159410,Colorado Rockies at St Louis Cardinals ,2015-08-01 23:15:00,Busch Stadium,CST,Colorado Rockies,St Louis Cardinals 
3962,9159292,Arizona Diamondbacks at St Louis Cardinals ,2015-05-25 20:15:00,Busch Stadium,CST,Arizona Diamondbacks,St Louis Cardinals 
3976,9177174,St. Louis Cardinals at Arizona Diamondbacks ,2015-08-25 01:40:00,Chase Field,MST,St. Louis Cardinals,Arizona Diamondbacks 
3977,9177177,St. Louis Cardinals at Arizona Diamondbacks ,2015-08-28 01:40:00,Chase Field,MST,St. Louis Cardinals,Arizona Diamondbacks 
3978,9177175,St. Louis Cardinals at Arizona Diamondbacks ,2015-08-26 01:40:00,Chase Field,MST,St. Louis Cardinals,Arizona Diamondbacks 
3979,9177176,St. Louis Cardinals at Arizona Diamondbacks ,2015-08-27 01:40:00,Chase Field,MST,St. Louis Cardinals,Arizona Diamondbacks 
3991,9176854,St. Louis Cardinals at Colorado Rockies ,2015-06-10 00:40:00,Coors Field,MST,St. Louis Cardinals,Colorado Rockies 
4001,9176855,St. Louis Cardinals at Colorado Rockies ,2015-06-10 19:10:00,Coors Field,MST,St. Louis Cardinals,Colorado Rockies 
4018,9159294,Arizona Diamondbacks at St Louis Cardinals ,2015-05-28 00:15:00,Busch Stadium,CST,Arizona Diamondbacks,St Louis Cardinals 
4023,9176735,St. Louis Cardinals at San Diego Padres ,2015-08-23 20:10:00,Petco Park,PST,St. Louis Cardinals,San Diego Padres 
4024,9176734,St. Louis Cardinals at San Diego Padres ,2015-08-23 00:40:00,Petco Park,PST,St. Louis Cardinals,San Diego Padres 
4036,9176733,St. Louis Cardinals at San Diego Padres ,2015-08-22 02:10:00,Petco Park,PST,St. Louis Cardinals,San Diego Padres 
4043,9159296,Los Angeles Dodgers at St Louis Cardinals ,2015-05-31 18:15:00,Busch Stadium,CST,Los Angeles Dodgers,St Louis Cardinals 
4048,9159435,San Francisco Giants at St Louis Cardinals ,2015-08-19 23:15:00,Busch Stadium,CST,San Francisco Giants,St Louis Cardinals 
4049,9159433,San Francisco Giants at St Louis Cardinals ,2015-08-19 00:15:00,Busch Stadium,CST,San Francisco Giants,St Louis Cardinals 
4050,9159432,San Francisco Giants at St Louis Cardinals ,2015-08-18 00:15:00,Busch Stadium,CST,San Francisco Giants,St Louis Cardinals 
4057,9159380,San Diego Padres at St Louis Cardinals ,2015-07-05 18:15:00,Busch Stadium,CST,San Diego Padres,St Louis Cardinals 
4058,9159376,San Diego Padres at St Louis Cardinals ,2015-07-04 00:15:00,Busch Stadium,CST,San Diego Padres,St Louis Cardinals 
4059,9159375,San Diego Padres at St Louis Cardinals ,2015-07-02 23:15:00,Busch Stadium,CST,San Diego Padres,St Louis Cardinals 
4061,9159297,Los Angeles Dodgers at St Louis Cardinals ,2015-05-30 23:15:00,Busch Stadium,CST,Los Angeles Dodgers,St Louis Cardinals 
4062,9159293,Arizona Diamondbacks at St Louis Cardinals ,2015-05-27 00:15:00,Busch Stadium,CST,Arizona Diamondbacks,St Louis Cardinals 
4064,9176824,St Louis Cardinals at San Francisco Giants ,2015-08-29 02:15:00,AT&T Park,PST,St Louis Cardinals,San Francisco Giants 
4070,9176826,St Louis Cardinals at San Francisco Giants ,2015-08-30 20:05:00,AT&T Park,PST,St Louis Cardinals,San Francisco Giants 
4071,9176874,St Louis Cardinals at Los Angeles Dodgers ,2015-06-05 02:10:00,Dodger Stadium,PST,St Louis Cardinals,Los Angeles Dodgers 
4072,9176875,St Louis Cardinals at Los Angeles Dodgers ,2015-06-06 02:10:00,Dodger Stadium,PST,St Louis Cardinals,Los Angeles Dodgers 
4073,9176876,St Louis Cardinals at Los Angeles Dodgers ,2015-06-07 01:10:00,Dodger Stadium,PST,St Louis Cardinals,Los Angeles Dodgers 
4074,9176877,St Louis Cardinals at Los Angeles Dodgers ,2015-06-07 20:10:00,Dodger Stadium,PST,St Louis Cardinals,Los Angeles Dodgers 
4076,9159381,San Diego Padres at St Louis Cardinals ,2015-07-04 18:15:00,Busch Stadium,CST,San Diego Padres,St Louis Cardinals 
4078,9159295,Los Angeles Dodgers at St Louis Cardinals ,2015-05-30 00:15:00,Busch Stadium,CST,Los Angeles Dodgers,St Louis Cardinals 
4079,9176825,St Louis Cardinals at San Francisco Giants ,2015-08-29 20:05:00,AT&T Park,PST,St Louis Cardinals,San Francisco Giants 
4083,9176853,St. Louis Cardinals at Colorado Rockies ,2015-06-09 00:40:00,Coors Field,MST,St. Louis Cardinals,Colorado Rockies 
4089,9176747,Arizona Diamondbacks at San Diego Padres ,2015-09-27 20:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4090,9176746,Arizona Diamondbacks at San Diego Padres ,2015-09-27 00:40:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4091,9176745,Arizona Diamondbacks at San Diego Padres ,2015-09-26 02:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4092,9176743,Arizona Diamondbacks at San Diego Padres ,2015-06-28 02:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4093,9176744,Arizona Diamondbacks at San Diego Padres ,2015-06-28 20:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4095,9177256,Colorado Rockies at Arizona Diamondbacks ,2015-04-30 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4096,9176887,Arizona Diamondbacks at Colorado Rockies ,2015-09-03 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4101,9177255,Colorado Rockies at Arizona Diamondbacks ,2015-04-29 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4102,9176895,Arizona Diamondbacks at Los Angeles Dodgers ,2015-09-23 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4121,9177233,San Diego Padres at Arizona Diamondbacks ,2015-05-08 01:40:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4125,9176867,Arizona Diamondbacks at Colorado Rockies ,2015-05-06 19:10:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4126,9176882,Arizona Diamondbacks at Colorado Rockies ,2015-06-25 19:10:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4128,9176869,Arizona Diamondbacks at Colorado Rockies ,2015-06-24 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4129,9176881,Arizona Diamondbacks at Colorado Rockies ,2015-06-25 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4130,9176742,Arizona Diamondbacks at San Diego Padres ,2015-06-27 02:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4131,9177263,Colorado Rockies at Arizona Diamondbacks ,2015-10-02 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4132,9177261,Colorado Rockies at Arizona Diamondbacks ,2015-09-30 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4133,9177262,Colorado Rockies at Arizona Diamondbacks ,2015-10-01 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4134,9177260,Colorado Rockies at Arizona Diamondbacks ,2015-07-05 20:10:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4136,9177239,San Diego Padres at Arizona Diamondbacks ,2015-06-21 20:10:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4141,9177258,Colorado Rockies at Arizona Diamondbacks ,2015-07-04 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4142,9177257,Colorado Rockies at Arizona Diamondbacks ,2015-07-03 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4148,9177240,San Diego Padres at Arizona Diamondbacks ,2015-09-15 01:40:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4149,9177242,San Diego Padres at Arizona Diamondbacks ,2015-09-17 01:40:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4150,9177241,San Diego Padres at Arizona Diamondbacks ,2015-09-16 01:40:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4151,9177216,San Francisco Giants at Arizona Diamondbacks ,2015-09-07 20:10:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4152,9177219,San Francisco Giants at Arizona Diamondbacks ,2015-09-10 01:40:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4153,9177218,San Francisco Giants at Arizona Diamondbacks ,2015-09-09 01:40:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4154,9177205,Los Angeles Dodgers at Arizona Diamondbacks ,2015-09-13 20:10:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4155,9177200,Los Angeles Dodgers at Arizona Diamondbacks ,2015-07-02 01:40:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4158,9177198,Los Angeles Dodgers at Arizona Diamondbacks ,2015-06-30 01:40:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4159,9177199,Los Angeles Dodgers at Arizona Diamondbacks ,2015-07-01 01:40:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4163,9177208,San Francisco Giants at Arizona Diamondbacks ,2015-04-08 01:40:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4164,9176710,Arizona Diamondbacks at San Francisco Giants ,2015-06-13 02:15:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4166,9176740,Arizona Diamondbacks at San Diego Padres ,2015-04-15 02:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4167,9176739,Arizona Diamondbacks at San Diego Padres ,2015-04-14 02:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4168,9176885,Arizona Diamondbacks at Colorado Rockies ,2015-09-02 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4170,9177254,Colorado Rockies at Arizona Diamondbacks ,2015-04-28 01:40:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4171,9176840,Arizona Diamondbacks at San Francisco Giants ,2015-09-19 20:05:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4172,9176841,Arizona Diamondbacks at San Francisco Giants ,2015-09-20 20:05:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4175,9176865,Arizona Diamondbacks at Colorado Rockies ,2015-05-06 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4177,9176741,Arizona Diamondbacks at San Diego Padres ,2015-04-16 01:10:00,Petco Park,PST,Arizona Diamondbacks,San Diego Padres 
4181,9176891,Arizona Diamondbacks at Los Angeles Dodgers ,2015-06-09 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4182,9176893,Arizona Diamondbacks at Los Angeles Dodgers ,2015-06-11 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4188,9177210,San Francisco Giants at Arizona Diamondbacks ,2015-04-09 01:40:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4189,9176896,Arizona Diamondbacks at Los Angeles Dodgers ,2015-09-25 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4192,9176894,Arizona Diamondbacks at Los Angeles Dodgers ,2015-09-22 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4198,9177259,Colorado Rockies at Arizona Diamondbacks ,2015-07-05 02:10:00,Chase Field,MST,Colorado Rockies,Arizona Diamondbacks 
4201,9177215,San Francisco Giants at Arizona Diamondbacks ,2015-07-19 20:10:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4202,9177211,San Francisco Giants at Arizona Diamondbacks ,2015-07-18 01:40:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4203,9177202,Los Angeles Dodgers at Arizona Diamondbacks ,2015-09-12 01:40:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4204,9177234,San Diego Padres at Arizona Diamondbacks ,2015-05-09 01:40:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4205,9177237,San Diego Padres at Arizona Diamondbacks ,2015-06-20 01:40:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4207,9176897,Arizona Diamondbacks at Los Angeles Dodgers ,2015-09-24 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4209,9177192,Los Angeles Dodgers at Arizona Diamondbacks ,2015-04-11 01:40:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4212,9176883,Arizona Diamondbacks at Los Angeles Dodgers ,2015-05-02 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4213,9176892,Arizona Diamondbacks at Los Angeles Dodgers ,2015-06-10 02:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4214,9176683,Arizona Diamondbacks at San Francisco Giants ,2015-04-18 02:15:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4219,9176837,Arizona Diamondbacks at San Francisco Giants ,2015-09-19 02:15:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4222,9177235,San Diego Padres at Arizona Diamondbacks ,2015-05-10 00:10:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4224,9177213,San Francisco Giants at Arizona Diamondbacks ,2015-07-19 00:10:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4225,9177204,Los Angeles Dodgers at Arizona Diamondbacks ,2015-09-13 00:10:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4226,9177238,San Diego Padres at Arizona Diamondbacks ,2015-06-21 02:10:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4229,9176864,Arizona Diamondbacks at Colorado Rockies ,2015-05-05 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4230,9176884,Arizona Diamondbacks at Colorado Rockies ,2015-09-01 00:40:00,Coors Field,MST,Arizona Diamondbacks,Colorado Rockies 
4231,9176886,Arizona Diamondbacks at Los Angeles Dodgers ,2015-05-03 01:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4232,9177193,Los Angeles Dodgers at Arizona Diamondbacks ,2015-04-12 00:10:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4233,9176711,Arizona Diamondbacks at San Francisco Giants ,2015-06-13 23:15:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4234,9176712,Arizona Diamondbacks at San Francisco Giants ,2015-06-14 20:05:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4237,9176888,Arizona Diamondbacks at Los Angeles Dodgers ,2015-05-03 20:10:00,Dodger Stadium,PST,Arizona Diamondbacks,Los Angeles Dodgers 
4238,9177195,Los Angeles Dodgers at Arizona Diamondbacks ,2015-04-12 20:10:00,Chase Field,MST,Los Angeles Dodgers,Arizona Diamondbacks 
4239,9177207,San Francisco Giants at Arizona Diamondbacks ,2015-04-07 02:10:00,Chase Field,MST,San Francisco Giants,Arizona Diamondbacks 
4241,9176685,Arizona Diamondbacks at San Francisco Giants ,2015-04-19 20:05:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4242,9176682,Arizona Diamondbacks at San Francisco Giants ,2015-04-17 02:15:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4245,9176684,Arizona Diamondbacks at San Francisco Giants ,2015-04-19 01:05:00,AT&T Park,PST,Arizona Diamondbacks,San Francisco Giants 
4247,9177236,San Diego Padres at Arizona Diamondbacks ,2015-05-10 20:10:00,Chase Field,MST,San Diego Padres,Arizona Diamondbacks 
4252,9176809,Colorado Rockies at San Diego Padres ,2015-05-03 20:10:00,Petco Park,PST,Colorado Rockies,San Diego Padres 
4253,9176807,Colorado Rockies at San Diego Padres ,2015-05-02 02:10:00,Petco Park,PST,Colorado Rockies,San Diego Padres 
4254,9176810,Colorado Rockies at San Diego Padres ,2015-07-18 02:10:00,Petco Park,PST,Colorado Rockies,San Diego Padres 
4255,9176813,Colorado Rockies at San Diego Padres ,2015-09-07 20:10:00,Petco Park,PST,Colorado Rockies,San Diego Padres 
4256,9176814,Colorado Rockies at San Diego Padres ,2015-09-09 02:10:00,Petco Park,PST,Colorado Rockies,San Diego Padres 
4257,9176811,Colorado Rockies at San Diego Padres ,2015-07-19 00:40:00,Petco Park,PST,Colorado Rockies,San Diego Padres 
